latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
42.4641,19.3316,313.9,1,1,2003-08-06,2045,Terra,MODIS,88,6.03,296.4,10.2,N,0
42.7398,19.2279,310.6,1.2,1.1,2003-08-07,1200,Aqua,MODIS,34,6.03,295.2,8,D,0
42.2111,18.9558,315.8,1.7,1.3,2003-08-09,1009,Terra,MODIS,0,6.03,302,16.5,D,0
42.2109,18.9537,321.2,1,1,2003-08-09,1147,Aqua,MODIS,49,6.03,305.3,9.5,D,0
42.4274,18.7169,336.6,1,1,2003-08-09,1147,Aqua,MODIS,0,6.03,304.4,29.4,D,2
42.4384,18.7197,309.4,1.5,1.2,2003-08-10,2020,Terra,MODIS,77,6.03,296.2,13.7,N,0
42.3724,19.1683,307.1,1.5,1.2,2003-08-10,2020,Terra,MODIS,70,6.03,296.8,9.5,N,0
42.4274,18.7217,327.9,1.5,1.2,2003-08-10,2020,Terra,MODIS,100,6.03,297.8,44.7,N,2
42.4395,18.7351,325.6,1.3,1.1,2003-08-11,0029,Aqua,MODIS,100,6.03,296.9,32.7,N,0
42.437,18.7329,317.3,1.2,1.1,2003-08-11,0957,Terra,MODIS,47,6.03,302.6,10.4,D,0
42.4394,18.7193,318.2,1.2,1.1,2003-08-11,0957,Terra,MODIS,53,6.03,301.4,11.8,D,0
42.4339,18.713,318.8,1.1,1.1,2003-08-11,1135,Aqua,MODIS,42,6.03,301.5,10.8,D,2
42.3623,19.1836,333.6,1.1,1,2003-08-11,1135,Aqua,MODIS,73,6.03,310.3,18.8,D,0
42.3671,19.1547,332.4,1.1,1,2003-08-11,1135,Aqua,MODIS,72,6.03,308.6,21.6,D,0
42.412,18.9864,326.6,1.1,1,2003-08-11,1135,Aqua,MODIS,59,6.03,299.7,19.7,D,0
42.4363,18.7272,316.6,1.1,1.1,2003-08-11,1135,Aqua,MODIS,38,6.03,301.2,8.5,D,0
42.3469,19.1935,310.8,1.7,1.3,2003-08-12,0112,Aqua,MODIS,81,6.03,295.5,20.1,N,0
42.4821,19.1307,324.8,2.1,1.4,2003-08-12,1218,Aqua,MODIS,60,6.03,311.7,26.2,D,0
42.4829,19.1228,323,2.1,1.4,2003-08-12,1218,Aqua,MODIS,42,6.03,311.5,19.9,D,0
42.5659,19.1184,306,2.1,1.4,2003-08-12,2008,Terra,MODIS,67,6.03,294.1,17.4,N,0
42.5102,19.0495,317.8,1,1,2003-08-13,0945,Terra,MODIS,43,6.03,304.5,6.7,D,0
42.552,19.381,323.3,1,1,2003-08-13,0945,Terra,MODIS,73,6.03,304,12.2,D,0
42.4804,19.3045,325.7,1,1,2003-08-13,0945,Terra,MODIS,67,6.03,309.5,9.7,D,0
42.4786,19.3164,336.8,1,1,2003-08-13,0945,Terra,MODIS,87,6.03,308.6,25.1,D,0
42.5084,19.0616,350.6,1,1,2003-08-13,0945,Terra,MODIS,95,6.03,308.2,54.3,D,0
42.7408,19.2371,317.5,1,1,2003-08-13,0945,Terra,MODIS,62,6.03,298.3,10.9,D,0
42.4997,19.063,333.7,1.5,1.2,2003-08-13,1123,Aqua,MODIS,87,6.03,307.2,40.7,D,0
42.5043,19.048,334,1.5,1.2,2003-08-13,1123,Aqua,MODIS,86,6.03,306.3,44.2,D,0
42.5075,19.0642,336.1,1.5,1.2,2003-08-13,1123,Aqua,MODIS,88,6.03,308.3,46.9,D,0
42.2221,19.0825,321,1.5,1.2,2003-08-13,1123,Aqua,MODIS,62,6.03,302.7,18.4,D,0
42.2265,19.0685,321.7,1.5,1.2,2003-08-13,1123,Aqua,MODIS,71,6.03,301.6,20.2,D,0
42.2299,19.0863,318,1.5,1.2,2003-08-13,1123,Aqua,MODIS,35,6.03,302.1,13.4,D,0
43.0692,18.7513,309.4,1.5,1.2,2003-08-13,1123,Aqua,MODIS,45,6.03,294.7,9.8,D,0
42.4963,19.0463,321.9,1.5,1.2,2003-08-13,1123,Aqua,MODIS,57,6.03,304.9,17.9,D,0
42.7408,18.6566,303.2,1.1,1,2003-08-13,2051,Terra,MODIS,54,6.03,290.4,6,N,0
42.75,18.6546,304,1.1,1,2003-08-13,2051,Terra,MODIS,58,6.03,288.6,6.7,N,0
42.5064,19.0597,300.7,1.1,1,2003-08-13,2051,Terra,MODIS,15,6.03,273.4,5.4,N,0
42.4651,19.3171,309.9,1.1,1,2003-08-13,2051,Terra,MODIS,79,6.03,290.9,9.3,N,0
42.5101,19.0651,304.1,1.2,1.1,2003-08-14,0059,Aqua,MODIS,58,6.03,293.8,6.7,N,0
42.7356,18.6671,323.6,1.4,1.2,2003-08-14,1206,Aqua,MODIS,50,6.03,300.2,20.2,D,0
42.2734,19.2978,337.4,1.4,1.2,2003-08-14,1206,Aqua,MODIS,0,6.03,306.6,46.7,D,0
42.7437,18.6819,328.3,1.1,1.1,2003-08-15,0932,Terra,MODIS,73,6.03,301.5,20.5,D,0
42.7549,18.6698,323.1,1.1,1.1,2003-08-15,0932,Terra,MODIS,56,6.03,303.4,14,D,0
42.7462,19.0945,324.9,1.1,1.1,2003-08-15,0932,Terra,MODIS,54,6.03,305.1,13.9,D,0
42.7478,19.0811,322.1,1.1,1.1,2003-08-15,0932,Terra,MODIS,43,6.03,304.9,11,D,0
43.2396,19.1263,319.4,1.1,1.1,2003-08-15,0932,Terra,MODIS,65,6.03,300.1,12.9,D,0
42.7453,18.6681,331.6,1.1,1.1,2003-08-15,0932,Terra,MODIS,82,6.03,305.2,25.5,D,0
42.7532,18.6836,320.2,1.1,1.1,2003-08-15,0932,Terra,MODIS,40,6.03,301.9,10.7,D,0
42.2716,19.2929,320.7,1.1,1,2003-08-15,0932,Terra,MODIS,0,6.03,305.6,8.7,D,0
42.4925,18.8397,322.3,1.1,1.1,2003-08-15,0932,Terra,MODIS,68,6.03,303.3,13.6,D,0
43.2412,19.1176,312.8,2.1,1.4,2003-08-15,1111,Aqua,MODIS,36,6.03,297.3,17.5,D,0
42.4886,18.8389,318.3,2.2,1.4,2003-08-15,1111,Aqua,MODIS,65,6.03,300.7,30.5,D,0
42.4922,19.0329,320.9,2.2,1.4,2003-08-15,1111,Aqua,MODIS,70,6.03,301.6,33.2,D,0
42.4975,19.0561,318.9,2.2,1.4,2003-08-15,1111,Aqua,MODIS,47,6.03,301,23.2,D,0
42.4929,19.0392,326.4,2.2,1.4,2003-08-15,1111,Aqua,MODIS,77,6.03,302,50.6,D,0
42.3672,18.9393,300.6,1,1,2003-08-15,2039,Terra,MODIS,15,6.03,290.6,3.7,N,0
42.503,19.0402,311.2,1,1,2003-08-15,2039,Terra,MODIS,82,6.03,293.5,9.9,N,0
42.5011,19.0283,301.7,1,1,2003-08-15,2039,Terra,MODIS,18,6.03,290.8,4.2,N,0
42.6332,19.3505,308.3,1,1,2003-08-15,2039,Terra,MODIS,55,6.03,291.6,7.5,N,0
42.3638,19.4054,309.4,1,1,2003-08-15,2039,Terra,MODIS,77,6.03,295.1,7.1,N,0
42.2735,19.2985,306,1,1,2003-08-15,2039,Terra,MODIS,67,6.03,293.5,6.5,N,0
42.3673,18.9521,303.1,1,1,2003-08-16,0047,Aqua,MODIS,48,6.03,291.7,5.2,N,0
42.9781,18.4457,323.5,1.8,1.3,2003-08-16,1015,Terra,MODIS,75,6.03,301.1,28.4,D,0
42.3653,18.946,323.3,1.1,1,2003-08-16,1153,Aqua,MODIS,68,6.03,304.8,12.4,D,0
42.9811,18.4503,340.3,1,1,2003-08-16,1154,Aqua,MODIS,89,6.03,310.2,31.5,D,0
42.6266,19.3592,323.9,1.1,1,2003-08-16,1154,Aqua,MODIS,56,6.03,303.6,14.5,D,0
42.7357,18.6832,323.7,1,1,2003-08-16,1154,Aqua,MODIS,70,6.03,302.7,11.3,D,0
42.6292,19.3601,306.8,1.2,1.1,2003-08-17,2026,Terra,MODIS,27,6.03,294.7,7.7,N,0
42.639,19.3583,306.5,1.2,1.1,2003-08-17,2026,Terra,MODIS,34,6.03,293.4,7.5,N,0
42.4932,19.0612,304.2,1.1,1,2003-08-18,0035,Aqua,MODIS,59,6.03,292.8,5.9,N,0
42.36,18.9644,306.6,1.1,1.1,2003-08-18,0035,Aqua,MODIS,69,6.03,295.2,7.8,N,0
42.8677,19.0106,326.7,1.4,1.2,2003-08-18,1003,Terra,MODIS,76,6.03,305.3,24.7,D,0
42.994,18.4585,321,1.3,1.1,2003-08-18,1003,Terra,MODIS,41,6.03,307.3,7.9,D,0
42.7394,18.7024,319,1.3,1.1,2003-08-18,1003,Terra,MODIS,57,6.03,301.8,10.4,D,0
42.3152,18.9553,316.1,1.4,1.2,2003-08-18,1003,Terra,MODIS,46,6.03,302,9.4,D,0
42.3119,18.9722,319.6,1.4,1.2,2003-08-18,1003,Terra,MODIS,63,6.03,303.5,14.1,D,0
42.3323,19.2861,335.2,1,1,2003-08-18,1141,Aqua,MODIS,82,6.03,316.4,12.7,D,0
42.3131,18.9773,322.4,1,1,2003-08-18,1141,Aqua,MODIS,63,6.03,304.2,10.2,D,0
42.3113,18.9654,330.6,1,1,2003-08-18,1141,Aqua,MODIS,78,6.03,305.3,20.4,D,0
42.3094,18.9533,318.7,1,1,2003-08-18,1141,Aqua,MODIS,35,6.03,303.9,7,D,0
42.3569,18.9583,321.4,1,1,2003-08-18,1141,Aqua,MODIS,52,6.03,303.2,8.7,D,0
42.4845,19.0682,331.8,1,1,2003-08-18,1141,Aqua,MODIS,75,6.03,305.6,19.1,D,0
42.4934,19.0657,326.1,1,1,2003-08-18,1141,Aqua,MODIS,60,6.03,306,12.9,D,0
42.6222,19.3629,326.4,1,1,2003-08-18,1141,Aqua,MODIS,64,6.03,304.2,16.6,D,0
42.6205,19.3513,342.2,1,1,2003-08-18,1141,Aqua,MODIS,90,6.03,302.8,39.6,D,0
42.6311,19.3606,327.3,1,1,2003-08-18,1141,Aqua,MODIS,72,6.03,303.9,17.8,D,0
42.3576,18.9655,317.8,2.3,1.5,2003-08-19,0908,Terra,MODIS,48,6.03,303.3,20.6,D,0
42.7057,18.9483,330.8,2.3,1.5,2003-08-19,0908,Terra,MODIS,81,6.03,303.1,68.7,D,0
42.6134,19.3515,322.9,2.2,1.4,2003-08-19,0908,Terra,MODIS,70,6.03,301.4,38.1,D,0
42.3022,18.9896,305.1,1.8,1.3,2003-08-19,2014,Terra,MODIS,43,6.03,290.6,11.8,N,0
42.3075,18.9928,305.7,1.8,1.3,2003-08-19,2014,Terra,MODIS,38,6.03,290.8,12.1,N,0
42.2748,19.2839,306.9,1.5,1.2,2003-08-20,0023,Aqua,MODIS,70,6.03,293.4,11.7,N,0
42.3283,18.9589,325.7,1.1,1,2003-08-20,0951,Terra,MODIS,68,6.03,298.8,17.1,D,0
42.2995,18.9837,317.2,1.3,1.1,2003-08-20,1129,Aqua,MODIS,64,6.03,302.6,9.5,D,0
42.2788,19.2675,327.8,1.2,1.1,2003-08-20,1129,Aqua,MODIS,58,6.03,304.3,17.3,D,0
42.3022,18.9981,318.8,1.3,1.1,2003-08-20,1129,Aqua,MODIS,70,6.03,302.4,10.8,D,0
42.1706,18.9923,308,1.2,1.1,2003-08-20,2057,Terra,MODIS,73,6.03,296.2,7.4,N,0
42.578,19.3634,306.3,1.2,1.1,2003-08-20,2057,Terra,MODIS,58,6.03,293.5,7.5,N,0
42.568,19.3647,308.6,1.2,1.1,2003-08-20,2057,Terra,MODIS,75,6.03,292.8,9.2,N,0
42.3282,18.9438,302.9,1.2,1.1,2003-08-20,2057,Terra,MODIS,42,6.03,292.5,5.1,N,0
42.3298,18.958,304.5,1.2,1.1,2003-08-20,2057,Terra,MODIS,53,6.03,293.6,5.8,N,0
42.1803,18.9903,313.1,1.2,1.1,2003-08-20,2057,Terra,MODIS,86,6.03,296.6,11.5,N,0
42.5771,19.3783,302.3,1.4,1.2,2003-08-21,0106,Aqua,MODIS,48,6.03,290.9,7.4,N,0
42.7554,18.6827,321.7,1.7,1.3,2003-08-21,1212,Aqua,MODIS,66,6.03,307.8,17.3,D,0
42.5674,19.3709,328.2,1.8,1.3,2003-08-21,1212,Aqua,MODIS,78,6.03,306.1,38.4,D,0
42.5793,19.3698,322.9,1.8,1.3,2003-08-21,1212,Aqua,MODIS,66,6.03,303.1,26.3,D,0
42.5728,19.3652,327.5,1.8,1.3,2003-08-21,1212,Aqua,MODIS,79,6.03,304.9,38.6,D,0
42.7272,18.7095,320.7,1,1,2003-08-22,0938,Terra,MODIS,68,6.03,302.5,10.2,D,0
43.2323,19.1291,335.1,1,1,2003-08-22,0938,Terra,MODIS,86,6.03,299.4,32.5,D,0
42.7572,18.6843,323.2,1,1,2003-08-22,0938,Terra,MODIS,74,6.03,307.5,10,D,0
42.983,18.792,320.9,1,1,2003-08-22,0938,Terra,MODIS,70,6.03,300.1,12.1,D,0
42.4785,18.8412,324.8,1,1,2003-08-22,0939,Terra,MODIS,74,6.03,303.1,15.7,D,0
42.4946,19.1316,330.4,1.8,1.3,2003-08-22,1117,Aqua,MODIS,82,6.03,309.7,34.7,D,0
42.4691,18.8345,318.8,1.8,1.3,2003-08-22,1117,Aqua,MODIS,41,6.03,299.6,21.7,D,0
43.1139,18.6364,306.4,1,1,2003-08-22,2045,Terra,MODIS,68,6.03,288.8,7.7,N,0
42.2735,19.2926,304.1,1,1,2003-08-22,2045,Terra,MODIS,58,6.03,293.3,5.1,N,0
42.7262,18.7012,302.4,1,1,2003-08-22,2045,Terra,MODIS,49,6.03,290.9,5.2,N,0
43.1051,18.6387,303,1,1,2003-08-22,2045,Terra,MODIS,34,6.03,288.1,5.4,N,0
43.2287,19.1314,304.4,1,1,2003-08-22,2045,Terra,MODIS,60,6.03,290,6.9,N,0
43.2217,18.8788,300,1,1,2003-08-22,2045,Terra,MODIS,11,6.03,286.5,5.6,N,0
42.3021,18.8517,306.7,1.1,1,2003-08-23,0054,Aqua,MODIS,69,6.03,293.9,7,N,0
42.7155,18.6984,326.6,1.2,1.1,2003-08-23,1200,Aqua,MODIS,66,6.03,304,17.9,D,0
42.7197,18.7052,325.9,1.2,1.1,2003-08-23,1200,Aqua,MODIS,66,6.03,303.7,15.8,D,0
42.7261,18.6749,321.8,1.2,1.1,2003-08-23,1200,Aqua,MODIS,31,6.03,305.4,10.2,D,0
42.7551,18.6695,328.8,1.2,1.1,2003-08-23,1200,Aqua,MODIS,80,6.03,309.6,18.4,D,0
42.9289,18.7655,322.4,1.2,1.1,2003-08-23,1200,Aqua,MODIS,66,6.03,300.1,18.3,D,0
42.5123,19.4825,302.9,1.1,1,2003-08-29,2051,Terra,MODIS,52,6.03,282.7,7.5,N,0
43.2265,19.1157,314,1.1,1.1,2003-08-31,0932,Terra,MODIS,44,6.03,299.8,8.4,D,0
43.2251,19.1279,316.3,1.1,1.1,2003-08-31,0932,Terra,MODIS,58,6.03,301.6,11.1,D,0
42.2184,18.9531,301.2,1.5,1.2,2003-09-05,0023,Aqua,MODIS,39,6.03,287.9,11.7,N,0
42.2172,18.9454,311.5,1.5,1.2,2003-09-05,0023,Aqua,MODIS,60,6.03,289.5,21.3,N,0
42.6915,18.9128,307.1,1.2,1.1,2003-09-05,1130,Aqua,MODIS,60,6.03,294.5,6.8,D,0
42.7375,19.8685,305.1,2,1.4,2003-09-06,1212,Aqua,MODIS,33,6.03,291.8,10.8,D,0
42.7014,18.9082,326.8,1,1,2003-09-07,0938,Terra,MODIS,82,6.03,294.4,22.4,D,0
42.6924,18.9059,344.4,1,1,2003-09-07,0938,Terra,MODIS,93,6.03,296.7,49.5,D,0
42.6945,18.9082,308.7,1.8,1.3,2003-09-07,1117,Aqua,MODIS,55,6.03,292.4,14.8,D,0
42.6899,18.905,310.4,1.8,1.3,2003-09-07,1117,Aqua,MODIS,49,6.03,292.4,16.6,D,0
42.961,18.6592,310.9,1.2,1.1,2003-09-24,1200,Aqua,MODIS,63,6.03,292.8,10.4,D,0
42.9116,19.0091,310.7,1.2,1.1,2003-09-28,0957,Terra,MODIS,70,6.03,290,11.1,D,0
42.9141,19.0156,317.6,1.2,1.1,2003-09-28,0957,Terra,MODIS,77,6.03,289.6,18.9,D,0
42.6553,20.0674,303.2,1.2,1.1,2003-11-20,1154,Aqua,MODIS,53,6.03,288,9.4,D,0
43.0972,19.1446,309.2,1.1,1,2003-11-20,1155,Aqua,MODIS,68,6.03,288.3,10.9,D,0
42.6835,19.9525,308,1,1,2003-11-22,1142,Aqua,MODIS,66,6.03,286.2,9.3,D,0
42.6852,19.9646,351,1,1,2003-11-22,1142,Aqua,MODIS,96,6.03,287.5,66,D,0
42.3623,18.7584,300.7,1,1,2004-02-17,1149,Aqua,MODIS,40,6.03,285.2,5.8,D,0
43.2476,19.4551,305.5,1.9,1.3,2004-03-16,1213,Aqua,MODIS,49,6.03,292.1,15.7,D,0
43.3595,19.1346,302.2,1,1,2004-03-17,0939,Terra,MODIS,37,6.03,289.4,6.3,D,0
43.0166,19.7197,307.3,1.3,1.1,2004-03-18,1201,Aqua,MODIS,57,6.03,294.7,6.6,D,0
43.0245,19.7112,307,1.3,1.1,2004-03-18,1201,Aqua,MODIS,57,6.03,295.1,6.4,D,0
43.1914,19.4468,303.7,1.7,1.3,2004-03-20,1010,Terra,MODIS,43,6.03,290.2,12,D,0
42.7538,19.8849,302.6,1.8,1.3,2004-03-20,1010,Terra,MODIS,49,6.03,291.8,15.9,D,0
42.9909,19.71,306.9,1,1,2004-03-20,1149,Aqua,MODIS,62,6.03,288.6,6.1,D,0
43.3324,19.2976,304.3,1.6,1.3,2004-04-05,1009,Terra,MODIS,59,6.03,285.2,10.9,D,0
42.9593,19.5809,312.7,1.1,1,2004-07-05,0951,Terra,MODIS,52,6.03,301.5,7.2,D,2
42.4161,19.303,302.2,1,1,2004-07-16,2039,Terra,MODIS,47,6.03,291,4.2,N,2
42.6084,18.688,306.1,2,1.4,2004-07-17,1016,Terra,MODIS,16,6.03,294.3,9.5,D,0
43.0511,19.7721,315,1.1,1,2004-07-21,0951,Terra,MODIS,65,6.03,301.8,8.6,D,2
42.451,19.188,301.9,1,1,2004-08-08,2045,Terra,MODIS,12,6.03,291.1,3.5,N,0
42.4421,19.1903,302.6,1,1,2004-08-08,2045,Terra,MODIS,50,6.03,292.1,4.1,N,0
42.4438,19.2025,308.1,1,1,2004-08-08,2045,Terra,MODIS,73,6.03,291.7,7.4,N,0
42.3696,18.9373,304.5,1.3,1.1,2004-09-04,2026,Terra,MODIS,60,6.03,287.6,9.8,N,0
43.0822,19.0171,303.4,2.5,1.5,2004-09-11,1107,Aqua,MODIS,36,6.03,292.3,15.2,D,0
43.075,18.9875,307.7,2.5,1.5,2004-09-11,1107,Aqua,MODIS,60,6.03,296,24.4,D,0
43.0905,19.0197,314.6,1.6,1.3,2004-09-12,1009,Terra,MODIS,72,6.03,292,22.9,D,0
42.6111,19.2285,312.9,1,1,2004-09-12,1149,Aqua,MODIS,67,6.03,295.8,9.4,D,0
43.0895,19.0181,310.8,1,1,2004-09-12,1150,Aqua,MODIS,35,6.03,297.6,5.8,D,0
42.9332,18.7503,312,1,1,2004-09-12,1150,Aqua,MODIS,56,6.03,299.6,7.6,D,0
43.0288,19.2082,300.1,1.1,1,2004-11-01,1137,Aqua,MODIS,28,6.03,278.4,4.8,D,0
43.0309,19.2211,302.8,1.1,1,2004-11-01,1137,Aqua,MODIS,54,6.03,276.9,6.3,D,0
42.8402,19.7062,305,2.5,1.5,2004-11-02,0901,Terra,MODIS,60,6.03,294.3,20.9,D,0
42.6621,19.9416,308.5,2.4,1.5,2004-11-02,1220,Aqua,MODIS,67,6.03,293,24.6,D,0
42.6604,19.9144,310.6,2.4,1.5,2004-11-02,1220,Aqua,MODIS,70,6.03,293.3,30.1,D,0
42.5553,19.7792,315.8,1,1,2004-11-03,0944,Terra,MODIS,76,6.03,290.3,14.6,D,0
42.8294,19.6916,306.1,1,1,2004-11-03,0944,Terra,MODIS,49,6.03,295.7,6.4,D,0
43.1466,19.6803,305.2,1,1,2004-11-03,0944,Terra,MODIS,60,6.03,291.7,5,D,0
43.1485,19.6683,300.8,1,1,2004-11-03,0944,Terra,MODIS,28,6.03,290.6,2.7,D,0
43.4803,19.0135,304.5,1,1,2004-11-03,0944,Terra,MODIS,59,6.03,292.2,5.7,D,0
42.5547,19.7724,311,1.4,1.2,2004-11-03,1125,Aqua,MODIS,71,6.03,292.2,15.3,D,0
43.4815,19.0136,302.1,1.4,1.2,2004-11-03,1125,Aqua,MODIS,50,6.03,291.4,6,D,0
43.1487,19.6726,301.2,1.3,1.1,2004-11-03,1125,Aqua,MODIS,45,6.03,290.7,4.3,D,0
42.9035,19.5197,300.9,1.4,1.2,2004-11-03,1125,Aqua,MODIS,39,6.03,288.1,6,D,0
42.7987,19.6355,312.3,1.4,1.2,2004-11-03,1125,Aqua,MODIS,72,6.03,292.3,16.4,D,0
42.7211,19.7182,305.2,1.3,1.2,2004-11-03,1125,Aqua,MODIS,56,6.03,290.7,8.1,D,0
42.7111,19.7216,302,1.3,1.2,2004-11-03,1125,Aqua,MODIS,34,6.03,291,5,D,0
42.7098,19.7719,301,1.3,1.1,2004-11-03,1125,Aqua,MODIS,42,6.03,290.8,4.9,D,0
42.5574,19.7868,303.1,1.3,1.2,2004-11-03,1125,Aqua,MODIS,49,6.03,291.1,7,D,0
42.6659,19.9195,301.7,1.6,1.2,2004-11-04,1207,Aqua,MODIS,47,6.03,290.1,8.8,D,0
42.8096,19.6244,312,1.5,1.2,2004-11-04,1208,Aqua,MODIS,72,6.03,289.6,21.3,D,0
42.6505,19.3351,311.7,1.1,1,2004-11-05,0932,Terra,MODIS,72,6.03,289.7,13.3,D,0
42.5574,19.9902,300,1.1,1.1,2004-12-12,1130,Aqua,MODIS,13,6.03,280.8,8.7,D,0
42.6949,19.601,307.4,1.6,1.3,2004-12-14,1118,Aqua,MODIS,65,6.03,277.7,23.5,D,0
42.6935,19.5959,303.7,1.6,1.3,2004-12-14,1118,Aqua,MODIS,57,6.03,278.5,20,D,0
42.8611,19.6087,344.3,1.6,1.2,2004-12-14,1118,Aqua,MODIS,94,6.03,280.8,111.4,D,0
42.5764,19.2698,311.3,1,1,2005-01-11,1142,Aqua,MODIS,44,6.03,285,11.2,D,0
42.5871,19.2794,303.1,1,1,2005-01-11,1142,Aqua,MODIS,51,6.03,283.7,6.9,D,0
42.5853,19.2674,322.7,1,1,2005-01-11,1142,Aqua,MODIS,82,6.03,284.2,22,D,0
42.4202,19.1792,303.4,1.4,1.2,2005-03-16,1003,Terra,MODIS,56,6.03,292.8,5.4,D,0
42.4205,19.1721,305.3,1,1,2005-03-16,1142,Aqua,MODIS,61,6.03,294,3.7,D,0
42.6116,19.4765,301.7,1.1,1,2005-04-03,0951,Terra,MODIS,38,6.03,289,6,D,0
42.9987,19.677,302.4,1.1,1,2005-04-03,0951,Terra,MODIS,47,6.03,289.3,4.6,D,0
42.3049,18.7541,306.2,1.1,1,2005-04-03,0951,Terra,MODIS,48,6.03,290.3,8.2,D,0
43.2241,19.157,301.3,1.2,1.1,2005-04-03,1130,Aqua,MODIS,26,6.03,290.6,8.1,D,0
42.8557,19.7807,301.8,1.1,1.1,2005-04-03,1130,Aqua,MODIS,27,6.03,290.2,7.9,D,0
42.9893,19.6405,307.7,1,1,2005-04-05,0939,Terra,MODIS,54,6.03,295.6,6.8,D,0
42.9243,20.2898,309.6,1.1,1.1,2005-04-07,0926,Terra,MODIS,65,6.03,294.9,6.8,D,0
43.0039,19.796,317.3,1,1,2005-04-08,1148,Aqua,MODIS,76,6.03,294.7,12.8,D,0
43.1214,19.7153,337.8,1,1,2005-04-08,1148,Aqua,MODIS,90,6.03,292.2,40.7,D,0
42.6842,18.7976,309.5,1.1,1,2005-05-01,1154,Aqua,MODIS,65,6.03,286.9,6.9,D,0
43.05,19.8278,313.9,1.1,1.1,2005-05-01,1154,Aqua,MODIS,69,6.03,296.1,8.9,D,0
42.7039,19.7841,313.6,1.4,1.2,2005-05-02,0920,Terra,MODIS,59,6.03,300.1,11.1,D,0
42.7423,19.5163,321.3,1.4,1.2,2005-05-02,0920,Terra,MODIS,76,6.03,296.1,26,D,0
42.7407,19.5321,332,1.4,1.2,2005-05-02,0920,Terra,MODIS,85,6.03,298.8,47.5,D,0
42.5412,19.2967,318.1,1,1,2005-05-03,1141,Aqua,MODIS,72,6.03,299.1,10.5,D,0
42.5394,19.2847,321.2,1,1,2005-05-03,1141,Aqua,MODIS,76,6.03,299.9,13.3,D,0
42.4955,18.5699,308.1,1,1,2005-05-03,1141,Aqua,MODIS,36,6.03,293.5,4.6,D,0
42.9961,19.7485,315.6,1,1,2005-05-03,1142,Aqua,MODIS,64,6.03,302.5,6.4,D,0
42.9695,19.6364,322.9,1.2,1.1,2005-05-05,1129,Aqua,MODIS,82,6.03,288.2,23.6,D,0
42.4144,19.3027,315.1,1.1,1,2005-05-25,2033,Terra,MODIS,91,6.03,284.8,16.3,N,2
42.4165,19.3155,300.6,1.1,1,2005-05-25,2033,Terra,MODIS,31,6.03,279.9,5.6,N,0
42.4148,19.308,301.6,1,1,2005-05-26,0041,Aqua,MODIS,42,6.03,289,4.9,N,0
42.5292,19.31,319.9,1.1,1,2005-06-29,1135,Aqua,MODIS,60,6.03,305.4,8.9,D,0
42.4153,19.2957,328.5,1.1,1,2005-06-29,1135,Aqua,MODIS,71,6.03,312.6,10,D,0
42.4174,19.3084,330,1.1,1,2005-06-29,1135,Aqua,MODIS,79,6.03,313.2,13.3,D,0
42.4091,19.3042,336.8,1.1,1,2005-06-29,1135,Aqua,MODIS,87,6.03,312.3,21,D,0
42.4168,19.1901,304.6,1,1,2005-07-04,0048,Aqua,MODIS,61,6.03,291.3,6.4,N,0
42.5849,19.3723,305.2,1,1,2005-07-29,0041,Aqua,MODIS,59,6.03,294.7,5.5,N,0
42.5867,19.3599,308.4,1,1,2005-07-29,0041,Aqua,MODIS,74,6.03,296.4,7.7,N,0
42.5695,19.3649,320.7,1,1,2005-07-29,1147,Aqua,MODIS,48,6.03,307.8,6,D,0
42.4216,19.3128,301.1,1,1,2005-09-15,0041,Aqua,MODIS,38,6.03,288.3,5.2,N,0
42.1756,19.0017,302.4,2.1,1.4,2005-09-15,2115,Terra,MODIS,49,6.03,290.2,16.5,N,0
42.6487,20.0128,309.1,1,1,2005-10-30,0938,Terra,MODIS,68,6.03,289.7,11,D,0
42.5641,20.0216,305.5,1.4,1.2,2005-10-31,1200,Aqua,MODIS,62,6.03,284.6,13.9,D,0
42.5624,20.0056,301.8,1.3,1.2,2005-10-31,1200,Aqua,MODIS,49,6.03,284.7,10.1,D,0
42.618,20.0695,301.9,1.9,1.4,2005-11-12,0908,Terra,MODIS,48,6.03,282.9,18.4,D,0
43.0849,19.1391,303.9,1.8,1.3,2005-11-14,1212,Aqua,MODIS,57,6.03,284.2,17.6,D,0
42.5734,19.235,301,1.2,1.1,2006-01-16,1129,Aqua,MODIS,44,6.03,278.4,9.7,D,0
42.4086,19.2604,311.9,1,1,2006-03-30,0945,Terra,MODIS,72,6.03,297.1,6.7,D,2
42.4067,19.2724,309.3,1,1,2006-03-30,0945,Terra,MODIS,68,6.03,297.1,4.7,D,2
42.7962,18.7367,311.4,1.1,1.1,2006-04-01,0932,Terra,MODIS,70,6.03,296.5,7.9,D,0
42.8552,18.9902,313.6,2.1,1.4,2006-04-01,1112,Aqua,MODIS,51,6.03,293.3,31.6,D,0
42.8556,18.982,313,2.1,1.4,2006-04-01,1112,Aqua,MODIS,58,6.03,294.2,30.6,D,0
42.7445,19.6195,308.4,1.3,1.1,2006-04-09,1201,Aqua,MODIS,39,6.03,295.9,12.7,D,0
43.0527,19.7727,310.1,1.1,1,2006-05-08,0951,Terra,MODIS,69,6.03,291.2,10.8,D,2
